QuestionId,QuestionCreation,QuestionLastActivity,AcceptedAnsId,AcceptedDate,QScore,QVotes
969,2011-12-15T18:34:30.053,2011-12-16T13:15:02.383,978,2012-01-17T00:00:00.000,3,4
970,2011-12-15T19:29:19.040,2014-04-26T20:18:13.960,979,2012-01-17T00:00:00.000,3,3
973,2011-12-16T00:06:54.267,2011-12-16T00:37:45.267,976,2011-12-31T00:00:00.000,4,5
974,2011-12-16T00:20:11.213,2013-11-19T02:32:00.890,977,2011-12-27T00:00:00.000,4,4
980,2011-12-16T05:55:34.593,2014-07-14T19:44:26.073,982,2011-12-16T00:00:00.000,11,11
987,2011-12-16T14:27:52.307,2013-12-28T16:08:34.840,990,,6,6
992,2011-12-16T17:49:54.060,2011-12-20T15:48:01.100,996,2012-01-17T00:00:00.000,8,9
993,2011-12-16T18:07:10.030,2011-12-16T18:54:58.617,994,2011-12-31T00:00:00.000,2,2
997,2011-12-16T19:07:58.333,2011-12-19T09:07:49.707,999,2011-12-21T00:00:00.000,2,2
1000,2011-12-16T22:54:18.907,2013-12-10T23:49:07.620,,,9,11
1001,2011-12-16T23:29:23.337,2011-12-20T10:42:28.477,,,7,7
1004,2011-12-17T02:02:49.927,2013-03-31T16:43:30.513,1036,2012-01-17T00:00:00.000,6,7
1005,2011-12-17T02:36:38.560,2011-12-17T07:58:00.420,,,2,2
1006,2011-12-17T02:45:54.830,2012-05-30T22:21:02.447,1007,2012-01-17T00:00:00.000,0,1
1038,2011-12-19T22:38:52.930,2012-06-30T00:18:16.237,1040,2012-01-30T00:00:00.000,3,3
1039,2011-12-19T22:54:29.490,2012-03-08T00:19:36.040,1045,2012-01-17T00:00:00.000,6,7
1041,2011-12-20T00:52:16.147,2012-01-13T00:48:37.003,1043,2012-01-20T00:00:00.000,1,1
1042,2011-12-20T00:59:23.997,2012-06-30T00:17:57.423,2204,2012-05-03T00:00:00.000,4,5
1048,2011-12-20T16:26:32.960,2011-12-23T23:12:57.953,1092,2011-12-26T00:00:00.000,5,5
1051,2011-12-20T21:46:12.940,2011-12-21T00:17:51.333,1052,2012-02-09T00:00:00.000,3,4
1054,2011-12-21T00:36:52.833,2011-12-21T11:26:27.413,1060,2012-01-17T00:00:00.000,0,1
1055,2011-12-21T06:10:08.617,2012-06-14T02:36:33.347,1059,2012-01-20T00:00:00.000,2,3
1056,2011-12-21T06:18:53.393,2012-01-03T04:40:51.430,1065,2012-01-17T00:00:00.000,2,4
1057,2011-12-21T06:29:41.380,2011-12-21T19:31:39.750,1062,2012-01-17T00:00:00.000,1,3
1063,2011-12-21T14:44:59.967,2012-02-27T17:24:34.850,1064,2011-12-21T00:00:00.000,7,7
1067,2011-12-21T19:47:43.680,2011-12-22T08:18:06.487,1069,2011-12-31T00:00:00.000,2,3
1071,2011-12-22T13:04:22.493,2015-04-11T20:18:42.217,,,13,14
1076,2011-12-23T05:53:12.847,2011-12-24T00:57:55.997,1087,2012-01-17T00:00:00.000,2,2
1077,2011-12-23T05:55:41.970,2012-02-29T21:02:13.343,1085,2012-01-17T00:00:00.000,2,2
1078,2011-12-23T06:11:14.440,2012-03-04T16:40:39.977,,,3,3
1079,2011-12-23T06:18:04.023,2011-12-23T15:35:51.263,,,3,3
1080,2011-12-23T06:42:12.563,2011-12-26T16:53:28.917,,,4,4
1094,2011-12-24T04:50:22.857,2011-12-26T17:26:52.887,1095,2012-06-28T00:00:00.000,2,2
1096,2011-12-25T06:38:42.027,2011-12-26T20:39:37.900,1097,2012-01-17T00:00:00.000,2,2
1099,2011-12-26T01:12:12.143,2015-09-25T03:34:14.743,1102,2011-12-27T00:00:00.000,9,10
1108,2011-12-26T20:26:58.987,2013-06-10T20:58:12.473,1111,2012-02-22T00:00:00.000,8,10
1110,2011-12-27T00:56:56.420,2012-03-20T17:11:46.603,1112,2012-01-20T00:00:00.000,4,6
1113,2011-12-27T05:53:33.657,2011-12-27T07:44:40.493,1114,2012-01-30T00:00:00.000,0,1
1116,2011-12-27T14:57:52.193,2013-10-01T10:19:51.050,1117,2011-12-27T00:00:00.000,2,2
1118,2011-12-27T15:16:12.290,2014-06-25T12:55:23.247,1119,2011-12-27T00:00:00.000,3,3
1120,2011-12-27T20:34:03.967,2012-01-04T18:31:49.433,,,3,3
1122,2011-12-28T01:00:27.353,2011-12-28T08:16:44.123,1134,2012-01-20T00:00:00.000,2,2
1123,2011-12-28T01:35:33.730,2015-01-16T20:40:54.617,1136,2012-01-20T00:00:00.000,7,10
1127,2011-12-28T02:04:38.563,2011-12-29T01:25:32.007,1143,2012-01-30T00:00:00.000,2,2
1129,2011-12-28T03:17:36.497,2012-05-28T18:01:01.903,1131,2011-12-29T00:00:00.000,3,3
1130,2011-12-28T03:25:11.990,2011-12-28T06:19:13.360,1132,2011-12-29T00:00:00.000,4,4
1137,2011-12-28T15:42:20.997,2014-07-27T18:37:05.713,1141,2012-01-19T00:00:00.000,3,4
1139,2011-12-28T16:02:26.250,2012-01-02T15:03:16.867,1144,2012-01-03T00:00:00.000,5,6
1148,2011-12-29T13:13:38.480,2014-05-18T10:51:51.427,,,8,18
1149,2011-12-29T19:15:40.593,2011-12-31T02:22:25.850,1152,2012-01-20T00:00:00.000,2,2
1150,2011-12-29T19:23:55.807,2013-06-03T05:37:16.390,1160,2012-01-30T00:00:00.000,2,2
1151,2011-12-29T19:28:00.997,2011-12-30T08:26:40.840,1167,2012-01-12T00:00:00.000,5,6
1153,2011-12-29T19:33:38.537,2011-12-30T11:25:29.217,1162,2012-01-30T00:00:00.000,4,5
1155,2011-12-29T20:43:47.943,2012-02-13T07:20:23.427,,,2,3
1156,2011-12-29T20:53:36.977,2012-03-12T13:20:42.967,1161,2012-01-20T00:00:00.000,1,1
1163,2011-12-30T02:49:31.073,2015-10-11T10:24:53.917,,,2,2
1164,2011-12-30T03:00:07.203,2012-02-28T16:19:01.467,1166,2011-12-31T00:00:00.000,5,5
1179,2011-12-31T06:31:29.427,2011-12-31T14:15:49.960,1187,2012-01-01T00:00:00.000,2,2
1180,2011-12-31T06:37:34.317,2012-01-01T03:25:49.677,1184,2012-01-01T00:00:00.000,3,3
1181,2011-12-31T06:48:11.117,2012-01-06T13:08:53.930,1192,2012-01-01T00:00:00.000,3,3
1182,2011-12-31T07:05:58.827,2012-01-04T14:13:36.937,1193,2012-01-01T00:00:00.000,2,2
1183,2011-12-31T07:47:00.573,2012-01-01T03:21:47.070,1186,2012-01-01T00:00:00.000,2,2
1188,2012-01-01T02:12:03.130,2012-01-03T13:56:14.543,1191,2012-01-01T00:00:00.000,3,3
1194,2012-01-01T20:50:34.267,2012-05-25T21:51:30.520,1195,2012-01-02T00:00:00.000,5,6
1204,2012-01-02T21:51:34.427,2012-01-04T23:22:10.127,1206,2012-01-05T00:00:00.000,3,4
1208,2012-01-02T23:50:15.433,2012-01-03T22:07:45.947,,,5,5
1212,2012-01-03T03:13:43.860,2012-01-03T22:10:10.370,,,6,7
1219,2012-01-04T05:21:51.800,2013-08-28T18:12:48.797,1224,2012-01-05T00:00:00.000,6,6
1220,2012-01-04T12:41:21.970,2012-01-09T19:35:55.323,1221,2012-01-04T00:00:00.000,10,12
1227,2012-01-05T18:32:05.770,2012-01-07T14:54:17.823,,,5,6
1229,2012-01-05T21:44:47.807,2015-11-05T14:31:07.987,1230,2012-01-06T00:00:00.000,5,5
1231,2012-01-05T23:17:21.477,2012-01-06T00:47:33.157,1232,2012-01-06T00:00:00.000,2,2
1233,2012-01-06T03:49:11.130,2014-12-06T18:38:46.300,,,4,4
1235,2012-01-06T11:10:06.333,2015-07-14T17:38:53.477,1236,2012-01-06T00:00:00.000,12,15
1239,2012-01-06T17:46:01.893,2012-01-06T23:18:46.177,,,2,4
1241,2012-01-06T23:23:41.597,2012-01-08T21:56:46.717,1261,2012-01-12T00:00:00.000,2,2
1243,2012-01-07T05:21:15.273,2012-01-09T20:32:51.500,,,4,4
1244,2012-01-07T06:47:48.080,2012-01-09T08:54:02.607,1250,2012-01-16T00:00:00.000,5,5
1251,2012-01-08T03:44:24.917,2012-01-10T07:52:48.110,,,1,1
1252,2012-01-08T03:50:13.190,2014-08-02T15:29:12.130,1254,2012-01-20T00:00:00.000,4,4
1253,2012-01-08T03:52:38.337,2012-01-08T09:31:01.470,1256,2012-01-20T00:00:00.000,4,6
1255,2012-01-08T04:00:29.413,2012-01-15T18:36:17.213,1259,2012-01-12T00:00:00.000,4,4
1262,2012-01-08T22:46:11.027,2012-01-09T08:50:39.487,,,4,4
1263,2012-01-08T22:57:59.003,2012-10-01T17:49:03.527,1264,2012-01-08T00:00:00.000,4,4
1266,2012-01-09T08:41:57.720,2013-09-06T08:44:09.240,1267,2012-02-07T00:00:00.000,8,8
1268,2012-01-09T16:40:11.683,2012-10-11T04:53:36.327,1270,2012-01-17T00:00:00.000,9,9
1273,2012-01-10T00:04:49.163,2015-12-24T05:24:20.543,1316,2012-01-31T00:00:00.000,24,31
1278,2012-01-10T04:08:29.257,2012-01-10T09:01:52.970,,,1,1
1279,2012-01-10T04:13:35.567,2015-11-06T12:51:41.510,1296,2012-01-20T00:00:00.000,7,7
1280,2012-01-10T04:16:40.897,2014-12-31T15:26:45.827,1304,2012-01-20T00:00:00.000,3,4
1281,2012-01-10T04:18:48.333,2012-03-12T13:29:00.880,1290,2012-01-20T00:00:00.000,2,2
1283,2012-01-10T04:24:07.827,2012-01-10T06:18:30.953,1289,2012-01-30T00:00:00.000,2,2
1285,2012-01-10T04:27:57.180,2013-12-09T04:32:56.887,,,1,2
1286,2012-01-10T04:29:55.633,2012-01-10T05:28:20.170,1288,2012-01-20T00:00:00.000,3,3
1287,2012-01-10T04:33:23.023,2012-01-10T11:07:07.190,1293,2012-01-30T00:00:00.000,1,2
1291,2012-01-10T06:53:14.443,2012-01-13T08:55:02.350,1292,2012-01-14T00:00:00.000,5,5
1301,2012-01-10T14:40:34.393,2015-07-10T04:18:06.117,1303,2012-01-10T00:00:00.000,11,11
1308,2012-01-10T23:15:30.673,2012-01-11T20:38:30.537,1314,2012-01-19T00:00:00.000,7,8
1311,2012-01-11T03:46:13.963,2012-01-12T00:36:01.110,1313,2012-01-11T00:00:00.000,9,10
1320,2012-01-11T19:34:37.183,2015-02-20T02:00:42.637,1321,2012-01-13T00:00:00.000,5,6
1322,2012-01-12T01:09:38.893,2012-01-12T07:53:05.727,1338,2012-01-12T00:00:00.000,3,3
1323,2012-01-12T03:50:35.990,2015-01-31T05:42:18.960,1346,2012-01-30T00:00:00.000,5,7
1324,2012-01-12T03:59:40.033,2014-06-27T18:16:42.260,,,0,2
1325,2012-01-12T04:17:12.157,2014-10-21T02:17:09.467,1347,2012-01-30T00:00:00.000,8,8
1326,2012-01-12T04:26:04.857,2012-01-12T07:29:17.480,1337,2012-04-26T00:00:00.000,1,2
1327,2012-01-12T04:29:37.753,2015-12-10T13:56:09.670,1330,2012-01-20T00:00:00.000,2,2
1328,2012-01-12T04:35:20.927,2015-04-13T11:38:46.317,1339,2012-01-30T00:00:00.000,2,2
1329,2012-01-12T04:38:51.950,2012-01-13T12:19:56.773,1334,2012-01-30T00:00:00.000,3,3
1331,2012-01-12T04:43:37.153,2014-09-18T20:49:55.057,1348,2012-01-30T00:00:00.000,6,7
1350,2012-01-12T19:11:32.053,2012-01-19T12:11:37.970,1497,2012-01-21T00:00:00.000,11,15
1357,2012-01-13T03:52:25.273,2015-03-25T15:19:54.637,1367,2012-01-17T00:00:00.000,5,6
1358,2012-01-13T04:06:42.520,2012-01-16T08:11:50.087,1365,2012-01-18T00:00:00.000,6,6
1359,2012-01-13T04:11:31.327,2016-01-01T22:29:54.493,1369,2012-01-20T00:00:00.000,4,4
1360,2012-01-13T04:15:16.553,2012-02-10T00:15:33.210,1380,2012-01-30T00:00:00.000,2,2
1361,2012-01-13T04:18:13.437,2012-01-13T09:46:33.863,1364,2012-01-30T00:00:00.000,2,2
1362,2012-01-13T04:20:52.733,2014-05-18T02:20:52.677,1363,2012-01-16T00:00:00.000,6,8
1375,2012-01-13T22:11:15.200,2012-01-16T18:01:46.830,1383,2012-01-15T00:00:00.000,2,2
1384,2012-01-15T02:08:00.143,2013-03-08T16:41:55.407,,,3,6
1385,2012-01-15T09:24:09.233,2014-12-03T01:18:28.083,1389,2012-01-17T00:00:00.000,10,12
1390,2012-01-15T21:46:35.750,2012-03-12T13:20:21.907,1403,2012-01-16T00:00:00.000,5,5
1392,2012-01-15T22:19:44.697,2013-02-04T12:49:18.983,,,6,6
1394,2012-01-16T02:54:02.833,2012-01-16T07:31:00.743,1397,2012-01-16T00:00:00.000,2,3
1395,2012-01-16T03:04:11.090,2014-03-27T20:11:20.187,1400,2012-01-17T00:00:00.000,9,12
1396,2012-01-16T03:14:59.270,2012-02-26T14:51:57.993,1874,2012-02-26T00:00:00.000,1,1
1404,2012-01-16T14:25:16.997,2012-01-16T15:33:58.283,,,2,2
1406,2012-01-16T16:31:53.107,2012-01-17T19:30:59.910,1409,2012-01-19T00:00:00.000,4,7
1407,2012-01-16T17:10:29.753,2012-01-17T20:53:05.680,1462,2012-01-27T00:00:00.000,8,8
1411,2012-01-16T19:29:01.383,2014-02-20T23:28:39.197,1413,2012-02-02T00:00:00.000,6,6
1412,2012-01-16T19:32:47.133,2012-01-16T21:23:57.040,1414,2012-01-20T00:00:00.000,4,4
1415,2012-01-16T19:47:14.973,2012-01-17T10:56:16.383,1416,2012-02-02T00:00:00.000,3,3
1417,2012-01-16T21:37:39.667,2012-01-16T22:21:24.293,1418,2012-02-02T00:00:00.000,8,8
1421,2012-01-16T22:35:29.633,2014-01-10T15:34:24.197,1424,2012-02-07T00:00:00.000,1,1
1422,2012-01-16T23:02:30.090,2012-01-17T00:03:10.270,1425,2012-02-02T00:00:00.000,1,1
1427,2012-01-17T04:00:54.280,2012-01-17T17:53:56.913,1449,2012-01-17T00:00:00.000,4,5
1429,2012-01-17T06:07:49.663,2012-01-17T07:26:37.433,1440,2012-02-07T00:00:00.000,5,5
1430,2012-01-17T06:10:07.960,2012-01-17T07:02:26.130,1437,2012-01-17T00:00:00.000,1,1
1431,2012-01-17T06:12:26.443,2013-08-15T12:38:50.933,,,1,1
1432,2012-01-17T06:15:47.343,2012-01-17T08:28:07.593,1436,2012-02-02T00:00:00.000,2,2
1433,2012-01-17T06:19:07.743,2013-05-28T18:39:00.437,1446,2012-02-07T00:00:00.000,2,2
1434,2012-01-17T06:22:03.463,2012-01-17T07:44:56.860,1441,2012-03-01T00:00:00.000,1,1
1435,2012-01-17T06:26:42.037,2015-08-28T13:10:27.757,2228,2012-07-12T00:00:00.000,9,10
1450,2012-01-17T14:08:42.743,2012-01-17T15:43:33.490,1451,2012-01-30T00:00:00.000,5,5
1454,2012-01-17T17:46:43.677,2012-01-17T22:57:08.270,1455,2012-02-02T00:00:00.000,1,1
1456,2012-01-17T18:23:39.107,2015-10-08T17:03:45.247,1457,2012-01-18T00:00:00.000,7,9
1460,2012-01-17T19:38:26.053,2012-12-07T03:35:01.840,1464,2012-01-19T00:00:00.000,8,8
1461,2012-01-17T20:11:06.607,2012-03-12T13:29:35.170,1463,2012-02-02T00:00:00.000,3,3
1465,2012-01-18T03:18:12.497,2012-01-18T12:24:24.353,1470,2012-02-02T00:00:00.000,1,1
1466,2012-01-18T03:46:42.310,2012-01-18T12:38:40.290,1471,2012-02-02T00:00:00.000,2,2
1467,2012-01-18T04:10:04.860,2013-07-31T16:59:01.657,1468,2012-01-18T00:00:00.000,3,3
1472,2012-01-18T15:51:06.963,2013-02-21T13:28:00.670,,,13,14
1473,2012-01-18T17:08:53.253,2012-01-20T08:01:31.287,1476,2012-02-02T00:00:00.000,1,1
1474,2012-01-18T17:11:32.843,2014-06-22T19:19:19.047,1482,2012-03-29T00:00:00.000,10,19
1475,2012-01-18T17:18:19.713,2015-09-09T08:36:50.830,5408,2014-04-06T00:00:00.000,5,6
1477,2012-01-18T17:22:45.697,2012-01-18T17:40:59.427,1481,2012-02-02T00:00:00.000,3,3
1479,2012-01-18T17:36:41.210,2012-01-18T19:25:40.320,1485,2012-02-02T00:00:00.000,3,3
1480,2012-01-18T17:39:38.680,2012-01-18T18:15:08.167,,,3,3
1484,2012-01-18T19:15:18.183,2012-01-18T19:33:13.007,,,2,3
1490,2012-01-18T23:45:02.143,2012-01-19T15:15:14.153,1494,2012-02-02T00:00:00.000,2,3
1491,2012-01-18T23:47:42.810,2012-01-19T07:09:38.883,1496,2012-01-19T00:00:00.000,1,1
1492,2012-01-18T23:51:45.003,2012-03-08T00:20:08.990,1495,2012-02-02T00:00:00.000,4,6
1493,2012-01-18T23:56:36.337,2012-01-19T11:28:22.303,,,2,2
1498,2012-01-19T10:00:03.070,2012-01-19T10:25:27.440,1500,2012-01-19T00:00:00.000,4,4
1499,2012-01-19T10:17:01.567,2012-01-19T11:29:39.980,1501,2012-01-19T00:00:00.000,3,3
1504,2012-01-19T15:25:57.250,2013-07-30T16:40:38.197,1505,2012-01-26T00:00:00.000,5,5
1506,2012-01-19T17:18:13.713,2012-03-12T13:21:49.063,1513,2012-02-02T00:00:00.000,3,5
1507,2012-01-19T17:24:21.800,2012-01-20T03:03:22.993,1517,2012-02-07T00:00:00.000,2,3
1508,2012-01-19T17:29:01.760,2013-11-15T03:39:14.670,1544,2012-01-22T00:00:00.000,6,7
1509,2012-01-19T17:32:41.427,2012-06-21T15:57:48.167,1512,2012-02-07T00:00:00.000,1,1
1510,2012-01-19T17:41:38.563,2015-03-14T19:28:46.003,1549,2012-01-29T00:00:00.000,3,3
1511,2012-01-19T17:56:57.033,2012-01-19T18:53:22.317,1515,2012-01-29T00:00:00.000,1,1
1520,2012-01-19T22:34:42.513,2013-01-27T23:53:16.703,1610,2012-02-06T00:00:00.000,3,4
1521,2012-01-19T22:46:05.163,2012-02-13T07:21:27.753,1611,2012-02-06T00:00:00.000,3,4
1524,2012-01-20T02:55:17.530,2012-01-24T17:07:12.910,1526,2012-01-22T00:00:00.000,7,8
1525,2012-01-20T04:35:16.040,2012-01-21T15:31:43.127,1540,2012-01-21T00:00:00.000,3,3
1528,2012-01-20T17:38:56.350,2012-02-13T07:21:25.163,1533,2012-02-07T00:00:00.000,2,3
1529,2012-01-20T17:44:36.607,2012-01-20T18:51:12.537,1532,2012-02-04T00:00:00.000,2,2
1530,2012-01-20T17:49:56.377,2012-01-20T20:33:19.233,1535,2012-01-21T00:00:00.000,2,2
1538,2012-01-21T14:19:31.123,2012-01-21T15:41:50.830,1541,2012-01-21T00:00:00.000,5,5
1539,2012-01-21T14:55:02.233,2015-09-10T09:07:36.800,1542,2012-01-21T00:00:00.000,6,6
1545,2012-01-22T06:49:14.880,2012-01-22T15:39:11.813,1546,2012-01-23T00:00:00.000,4,4
1547,2012-01-22T16:32:22.233,2012-06-30T00:14:10.313,1548,2012-01-22T00:00:00.000,3,3
1550,2012-01-23T09:24:30.393,2012-01-24T10:44:00.647,1552,2012-01-25T00:00:00.000,7,8
1551,2012-01-23T09:47:13.317,2012-01-24T10:51:12.973,1553,2012-01-25T00:00:00.000,2,2
1554,2012-01-23T15:24:39.403,2012-01-23T19:08:36.780,1556,2012-01-26T00:00:00.000,2,3
1557,2012-01-23T17:37:30.997,2013-10-24T14:44:56.457,1573,2012-02-06T00:00:00.000,2,3
1558,2012-01-23T17:44:01.547,2012-03-02T00:40:25.603,,,2,3
1559,2012-01-23T17:55:05.280,2012-03-01T19:51:13.203,1560,2012-02-06T00:00:00.000,3,3
1563,2012-01-23T19:03:09.067,2012-01-24T09:17:33.733,1574,2012-02-06T00:00:00.000,3,3
1564,2012-01-23T19:15:49.607,2012-01-24T17:36:07.763,1580,2012-03-01T00:00:00.000,3,4
1565,2012-01-23T21:31:21.650,2012-01-24T10:40:41.260,1570,2012-01-24T00:00:00.000,2,3
1566,2012-01-23T22:17:41.747,2012-01-24T03:11:17.963,1569,2012-02-07T00:00:00.000,5,5
1567,2012-01-23T22:22:16.340,2012-01-23T22:34:41.360,1568,2012-02-13T00:00:00.000,2,3
1575,2012-01-24T03:07:42.173,2013-01-27T23:41:00.640,,,6,6
1581,2012-01-24T23:34:44.797,2015-04-09T19:54:22.117,,,8,9
1584,2012-01-25T14:56:43.997,2012-01-25T16:18:14.960,1586,2012-03-19T00:00:00.000,4,4
1588,2012-01-25T21:04:11.520,2012-01-26T14:25:28.823,1589,2012-01-26T00:00:00.000,6,6
1590,2012-01-26T00:38:17.497,2012-06-07T16:34:23.603,,,8,9
1593,2012-01-26T17:50:40.207,2012-01-27T22:54:26.477,1598,2012-01-29T00:00:00.000,1,2
1594,2012-01-26T17:52:59.533,2014-11-10T22:15:05.630,1597,2012-02-07T00:00:00.000,1,2
1595,2012-01-26T17:59:51.207,2012-01-27T22:09:29.437,,,2,2
1596,2012-01-26T18:03:25.740,2012-01-27T22:05:06.383,1609,2012-02-13T00:00:00.000,1,1
1600,2012-01-26T19:09:39.193,2012-01-30T08:55:20.220,1608,2012-03-29T00:00:00.000,6,7
1605,2012-01-27T01:41:58.773,2012-01-27T15:05:06.843,1606,2012-01-27T00:00:00.000,8,10
1612,2012-01-27T14:39:57.063,2012-01-30T21:47:02.250,1613,2012-01-28T00:00:00.000,4,4
1614,2012-01-27T16:31:58.527,2012-01-30T15:33:11.463,,,3,4
1615,2012-01-27T19:13:49.117,2012-01-30T15:30:05.243,,,3,4
1625,2012-01-28T04:15:27.927,2013-10-05T19:16:05.507,1627,2012-07-07T00:00:00.000,6,6
1628,2012-01-28T15:29:56.587,2012-01-29T01:23:21.150,1630,2012-01-29T00:00:00.000,2,2
1632,2012-01-29T01:12:14.823,2012-01-29T03:48:22.860,,,0,7
1636,2012-01-29T22:00:54.527,2012-01-30T16:59:47.703,,,4,4
1637,2012-01-29T22:08:59.167,2012-06-08T20:37:21.550,,,2,2
1638,2012-01-29T22:46:56.250,2012-02-05T12:16:00.540,,,3,3
1642,2012-01-30T01:34:33.437,2012-02-17T08:32:43.153,,,6,6
1643,2012-01-30T02:37:46.490,2012-01-30T14:42:08.720,1647,2012-02-07T00:00:00.000,1,1
1644,2012-01-30T02:43:35.530,2012-04-15T17:50:00.933,1648,2012-03-01T00:00:00.000,2,2
1654,2012-01-31T11:29:32.977,2012-11-17T11:18:17.883,1656,2012-01-31T00:00:00.000,7,8
1657,2012-01-31T14:24:54.877,2012-03-05T13:00:41.133,1658,2012-02-04T00:00:00.000,5,5
1660,2012-01-31T18:13:33.000,2012-01-31T21:30:49.340,1667,2012-02-07T00:00:00.000,1,1
1661,2012-01-31T18:18:05.133,2012-01-31T19:00:57.327,1663,2012-03-29T00:00:00.000,3,3
1662,2012-01-31T18:33:47.407,2015-06-28T23:03:52.510,,,2,2
1666,2012-01-31T21:24:55.930,2015-08-28T16:51:03.053,1668,2012-01-31T00:00:00.000,7,8
1672,2012-02-01T12:29:36.553,2012-02-03T21:23:14.527,,,9,10
1674,2012-02-01T15:43:39.123,2015-07-22T13:36:06.797,1675,2012-02-02T00:00:00.000,9,9
1677,2012-02-01T19:30:07.003,2012-02-27T16:21:11.613,1680,2012-02-01T00:00:00.000,2,2
1678,2012-02-01T19:52:27.223,2012-02-02T03:02:56.610,1683,2012-02-02T00:00:00.000,2,2
1684,2012-02-02T18:37:10.343,2014-08-01T04:43:31.600,1686,2012-02-03T00:00:00.000,3,3
1687,2012-02-02T22:28:06.613,2012-02-03T15:11:21.097,1706,2012-02-06T00:00:00.000,2,2
1688,2012-02-03T00:18:47.470,2013-07-05T17:49:25.697,1707,2012-02-13T00:00:00.000,1,1
1689,2012-02-03T00:35:58.933,2012-02-18T08:13:22.983,1833,2012-03-01T00:00:00.000,3,4
1690,2012-02-03T00:48:36.543,2014-12-03T16:23:43.353,1719,2012-02-13T00:00:00.000,5,5
1691,2012-02-03T01:16:02.033,2012-02-08T15:05:45.853,1725,2012-02-13T00:00:00.000,2,2
1692,2012-02-03T01:32:17.957,2012-02-03T03:27:42.160,1702,2012-03-01T00:00:00.000,2,3
1693,2012-02-03T01:52:09.303,2012-02-03T03:24:38.847,1701,2012-02-07T00:00:00.000,3,3
1694,2012-02-03T02:10:09.673,2015-10-22T12:18:13.987,1697,2012-02-04T00:00:00.000,0,2
1695,2012-02-03T02:15:51.320,2015-03-21T11:39:11.267,1699,2013-05-17T00:00:00.000,4,5
1696,2012-02-03T02:24:27.173,2013-03-27T02:08:08.560,1709,2012-03-02T00:00:00.000,3,3
1703,2012-02-03T04:39:50.340,2012-02-20T21:56:17.023,,,4,4
1711,2012-02-03T22:21:43.127,2013-04-09T21:23:40.330,3555,2013-04-10T00:00:00.000,2,2
1712,2012-02-03T22:27:57.050,2012-02-06T03:41:46.860,1714,2012-03-02T00:00:00.000,3,3
1713,2012-02-03T22:40:54.507,2012-02-04T22:06:48.487,1721,2012-03-02T00:00:00.000,3,3
1715,2012-02-04T04:54:13.453,2012-02-05T09:56:02.770,1717,2012-07-07T00:00:00.000,5,5
1716,2012-02-04T05:04:10.553,2012-02-05T17:37:22.510,,,3,3
1728,2012-02-06T10:20:27.933,2015-07-07T22:58:06.207,1732,2012-07-07T00:00:00.000,13,17
1729,2012-02-06T10:51:17.693,2012-02-06T16:32:22.710,1731,2012-07-07T00:00:00.000,3,3
1733,2012-02-06T17:27:06.123,2012-02-08T20:47:20.500,1781,2012-02-13T00:00:00.000,1,1
1734,2012-02-06T17:39:38.510,2014-08-01T03:38:29.037,8300,2014-09-22T00:00:00.000,0,2
1735,2012-02-06T17:58:20.187,2015-09-07T17:52:19.893,1741,2012-02-13T00:00:00.000,3,5
1736,2012-02-06T18:56:00.927,2012-02-08T14:27:00.370,,,1,1
1743,2012-02-07T01:03:32.893,2012-02-08T13:30:40.580,,,6,6
1745,2012-02-07T06:50:19.907,2013-01-28T00:00:19.680,1746,2012-02-07T00:00:00.000,4,4
1747,2012-02-07T13:32:55.497,2012-07-07T08:54:55.120,1749,2012-07-07T00:00:00.000,2,3
1751,2012-02-07T15:28:03.373,2012-02-08T23:00:55.437,1763,2012-07-07T00:00:00.000,2,2
1753,2012-02-07T17:59:34.187,2012-04-12T19:22:23.910,1762,2012-02-13T00:00:00.000,4,5
1754,2012-02-07T18:03:20.533,2012-06-14T02:36:08.887,1759,2012-03-16T00:00:00.000,6,6
1755,2012-02-07T18:10:44.633,2012-02-19T16:54:00.410,1764,2012-02-13T00:00:00.000,14,19
1765,2012-02-08T03:46:25.677,2012-03-12T13:29:15.717,1769,2012-07-07T00:00:00.000,6,6
1766,2012-02-08T04:31:42.860,2012-03-12T13:30:13.423,1768,2012-07-07T00:00:00.000,4,4
1767,2012-02-08T04:52:29.510,2012-02-08T20:20:53.310,1777,2012-02-09T00:00:00.000,1,1
1774,2012-02-08T17:13:57.313,2012-02-10T21:22:34.107,1783,2013-02-02T00:00:00.000,8,8
1778,2012-02-08T20:07:39.550,2012-10-21T03:08:03.273,1780,2012-02-09T00:00:00.000,4,4
1785,2012-02-09T13:25:12.693,2012-02-09T23:34:59.923,,,6,7
1787,2012-02-09T17:08:56.253,2014-02-04T00:01:58.660,1789,2012-09-10T00:00:00.000,5,6
1790,2012-02-09T19:36:10.533,2015-07-18T10:06:43.287,1791,2012-02-10T00:00:00.000,24,27
1793,2012-02-10T05:17:06.177,2014-04-20T16:11:11.577,,,9,15
1800,2012-02-11T15:50:46.637,2015-11-24T03:07:57.597,1803,2012-02-14T00:00:00.000,5,11
1805,2012-02-12T22:26:11.163,2012-02-13T07:18:55.323,1806,2012-02-13T00:00:00.000,4,4
1809,2012-02-13T08:59:40.960,2013-05-19T05:52:00.113,1811,2012-02-16T00:00:00.000,6,6
1812,2012-02-13T17:06:20.263,2012-02-13T17:06:20.263,,,1,1
1814,2012-02-13T20:33:57.257,2012-02-13T22:41:51.603,1816,2012-04-29T00:00:00.000,2,5
