,Accepted,AcceptedAnsId,Age_vot,AnsId,AnsRank,Ans_count,DRank,Downvotes,Norm_DRank,Norm_Pos,QuestionId,ReScore,Score,Upvotes,Votes,Norm_Pos_2
484,False,-1.0,751,109,1,9,-2,0.0,-0.222222222222,0.111111111111,3.0,0.8,1.0,1.0,0.0,0.0123456790123
11,False,-1.0,751,9,2,9,1,0.0,0.111111111111,0.222222222222,3.0,0.875,1.0,1.0,0.0,0.0493827160494
1349,False,-1.0,751,410,3,9,1,0.0,0.111111111111,0.333333333333,3.0,0.833333333333,1.0,1.0,0.0,0.111111111111
21,False,-1.0,751,11,4,9,0,1.0,0.0,0.444444444444,3.0,0.8,1.0,0.0,0.0,0.197530864198
79,False,-1.0,751,35,5,9,0,0.0,0.0,0.555555555556,3.0,0.0,1.0,1.0,0.0,0.308641975309
576,False,-1.0,751,148,6,9,0,1.0,0.0,0.666666666667,3.0,0.0,0.0,0.0,1.0,0.444444444444
565,False,-1.0,751,143,7,9,0,0.0,0.0,0.777777777778,3.0,0.0,0.0,1.0,0.0,0.604938271605
30,False,-1.0,751,15,8,9,-1,1.0,-0.111111111111,0.888888888889,3.0,-0.5,-1.0,0.0,0.0,0.79012345679
24,False,-1.0,751,12,9,9,1,1.0,0.111111111111,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
485,True,109.0,752,109,1,9,-3,0.0,-0.333333333333,0.111111111111,3.0,0.8125,1.0,1.0,1.0,0.0123456790123
11,False,109.0,752,9,2,9,1,0.0,0.111111111111,0.222222222222,3.0,0.875,1.0,1.0,0.0,0.0493827160494
1349,False,109.0,752,410,3,9,1,0.0,0.111111111111,0.333333333333,3.0,0.833333333333,1.0,1.0,0.0,0.111111111111
79,False,109.0,752,35,4,9,-1,0.0,-0.111111111111,0.444444444444,3.0,0.0,1.0,1.0,0.0,0.197530864198
565,False,109.0,752,143,5,9,-1,0.0,-0.111111111111,0.555555555556,3.0,0.0,0.0,1.0,0.0,0.308641975309
577,False,109.0,752,148,6,9,-1,1.0,-0.111111111111,0.666666666667,3.0,0.0,-1.0,0.0,1.0,0.444444444444
22,False,109.0,752,11,7,9,4,1.0,0.444444444444,0.777777777778,3.0,0.833333333333,-1.0,0.0,1.0,0.604938271605
30,False,109.0,752,15,8,9,-1,1.0,-0.111111111111,0.888888888889,3.0,-0.5,-1.0,0.0,0.0,0.79012345679
24,False,109.0,752,12,9,9,1,1.0,0.111111111111,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
486,True,109.0,776,109,1,9,-3,0.0,-0.333333333333,0.111111111111,3.0,0.823529411765,1.0,1.0,1.0,0.0123456790123
11,False,109.0,776,9,2,9,1,0.0,0.111111111111,0.222222222222,3.0,0.875,1.0,1.0,0.0,0.0493827160494
1349,False,109.0,776,410,3,9,1,0.0,0.111111111111,0.333333333333,3.0,0.833333333333,1.0,1.0,0.0,0.111111111111
79,False,109.0,776,35,4,9,-1,0.0,-0.111111111111,0.444444444444,3.0,0.0,1.0,1.0,0.0,0.197530864198
565,False,109.0,776,143,5,9,-1,0.0,-0.111111111111,0.555555555556,3.0,0.0,0.0,1.0,0.0,0.308641975309
577,False,109.0,776,148,6,9,-1,1.0,-0.111111111111,0.666666666667,3.0,0.0,-1.0,0.0,0.0,0.444444444444
22,False,109.0,776,11,7,9,4,1.0,0.444444444444,0.777777777778,3.0,0.833333333333,-1.0,0.0,0.0,0.604938271605
30,False,109.0,776,15,8,9,-1,1.0,-0.111111111111,0.888888888889,3.0,-0.5,-1.0,0.0,0.0,0.79012345679
24,False,109.0,776,12,9,9,1,1.0,0.111111111111,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
487,True,109.0,781,109,1,9,-1,0.0,-0.111111111111,0.111111111111,3.0,0.833333333333,1.0,1.0,1.0,0.0123456790123
11,False,109.0,781,9,2,9,1,0.0,0.111111111111,0.222222222222,3.0,0.875,1.0,1.0,0.0,0.0493827160494
1349,False,109.0,781,410,3,9,0,0.0,0.0,0.333333333333,3.0,0.833333333333,1.0,1.0,0.0,0.111111111111
79,False,109.0,781,35,4,9,-1,0.0,-0.111111111111,0.444444444444,3.0,0.0,1.0,1.0,0.0,0.197530864198
565,False,109.0,781,143,5,9,-1,0.0,-0.111111111111,0.555555555556,3.0,0.0,0.0,1.0,0.0,0.308641975309
577,False,109.0,781,148,6,9,-1,1.0,-0.111111111111,0.666666666667,3.0,0.0,-1.0,0.0,0.0,0.444444444444
22,False,109.0,781,11,7,9,3,1.0,0.333333333333,0.777777777778,3.0,0.833333333333,-1.0,0.0,0.0,0.604938271605
30,False,109.0,781,15,8,9,-1,1.0,-0.111111111111,0.888888888889,3.0,-0.5,-1.0,0.0,0.0,0.79012345679
24,False,109.0,781,12,9,9,1,1.0,0.111111111111,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
487,False,-1.0,952,109,1,10,-1,0.0,-0.1,0.1,3.0,0.833333333333,1.0,1.0,0.0,0.01
11,False,-1.0,952,9,2,10,1,0.0,0.1,0.2,3.0,0.875,1.0,1.0,0.0,0.04
1349,False,-1.0,952,410,3,10,0,0.0,0.0,0.3,3.0,0.833333333333,1.0,1.0,0.0,0.09
79,False,-1.0,952,35,4,10,-1,0.0,-0.1,0.4,3.0,0.0,1.0,1.0,0.0,0.16
8779,False,-1.0,952,4571,5,10,-1,0.0,-0.1,0.5,3.0,0.0,0.0,1.0,1.0,0.25
565,False,-1.0,952,143,6,10,-1,0.0,-0.1,0.6,3.0,0.0,0.0,1.0,0.0,0.36
577,False,-1.0,952,148,7,10,-1,1.0,-0.1,0.7,3.0,0.0,-1.0,0.0,0.0,0.49
22,False,-1.0,952,11,8,10,4,1.0,0.4,0.8,3.0,0.833333333333,-1.0,0.0,0.0,0.64
30,False,-1.0,952,15,9,10,-1,1.0,-0.1,0.9,3.0,-0.5,-1.0,0.0,0.0,0.81
24,False,-1.0,952,12,10,10,1,1.0,0.1,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
488,True,109.0,1191,109,1,10,-2,0.0,-0.2,0.1,3.0,0.842105263158,1.0,1.0,1.0,0.01
1350,False,109.0,1191,410,2,10,0,0.0,0.0,0.2,3.0,0.857142857143,1.0,1.0,1.0,0.04
11,False,109.0,1191,9,3,10,2,0.0,0.2,0.3,3.0,0.875,1.0,1.0,0.0,0.09
79,False,109.0,1191,35,4,10,-1,0.0,-0.1,0.4,3.0,0.0,1.0,1.0,0.0,0.16
8779,False,109.0,1191,4571,5,10,-1,0.0,-0.1,0.5,3.0,0.0,0.0,1.0,0.0,0.25
565,False,109.0,1191,143,6,10,-1,0.0,-0.1,0.6,3.0,0.0,0.0,1.0,0.0,0.36
577,False,109.0,1191,148,7,10,-1,1.0,-0.1,0.7,3.0,0.0,-1.0,0.0,0.0,0.49
22,False,109.0,1191,11,8,10,4,1.0,0.4,0.8,3.0,0.833333333333,-1.0,0.0,0.0,0.64
30,False,109.0,1191,15,9,10,-1,1.0,-0.1,0.9,3.0,-0.5,-1.0,0.0,0.0,0.81
24,False,109.0,1191,12,10,10,1,1.0,0.1,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
488,False,-1.0,1219,109,1,11,-2,0.0,-0.181818181818,0.0909090909091,3.0,0.842105263158,1.0,1.0,0.0,0.00826446280992
1350,False,-1.0,1219,410,2,11,0,0.0,0.0,0.181818181818,3.0,0.857142857143,1.0,1.0,0.0,0.0330578512397
11,False,-1.0,1219,9,3,11,2,0.0,0.181818181818,0.272727272727,3.0,0.875,1.0,1.0,0.0,0.0743801652893
79,False,-1.0,1219,35,4,11,-1,0.0,-0.0909090909091,0.363636363636,3.0,0.0,1.0,1.0,0.0,0.132231404959
3822,False,-1.0,1219,1669,5,11,-1,1.0,-0.0909090909091,0.454545454545,3.0,0.0,0.0,0.0,1.0,0.206611570248
8779,False,-1.0,1219,4571,6,11,-1,0.0,-0.0909090909091,0.545454545455,3.0,0.0,0.0,1.0,0.0,0.297520661157
565,False,-1.0,1219,143,7,11,-1,0.0,-0.0909090909091,0.636363636364,3.0,0.0,0.0,1.0,0.0,0.404958677686
577,False,-1.0,1219,148,8,11,-1,1.0,-0.0909090909091,0.727272727273,3.0,0.0,-1.0,0.0,0.0,0.528925619835
22,False,-1.0,1219,11,9,11,5,1.0,0.454545454545,0.818181818182,3.0,0.833333333333,-1.0,0.0,0.0,0.669421487603
30,False,-1.0,1219,15,10,11,-1,1.0,-0.0909090909091,0.909090909091,3.0,-0.5,-1.0,0.0,0.0,0.826446280992
24,False,-1.0,1219,12,11,11,1,1.0,0.0909090909091,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
489,True,109.0,1220,109,1,11,-2,0.0,-0.181818181818,0.0909090909091,3.0,0.85,1.0,1.0,1.0,0.00826446280992
1350,False,109.0,1220,410,2,11,0,0.0,0.0,0.181818181818,3.0,0.857142857143,1.0,1.0,0.0,0.0330578512397
11,False,109.0,1220,9,3,11,2,0.0,0.181818181818,0.272727272727,3.0,0.875,1.0,1.0,0.0,0.0743801652893
79,False,109.0,1220,35,4,11,-1,0.0,-0.0909090909091,0.363636363636,3.0,0.0,1.0,1.0,0.0,0.132231404959
8779,False,109.0,1220,4571,5,11,-1,0.0,-0.0909090909091,0.454545454545,3.0,0.0,0.0,1.0,0.0,0.206611570248
565,False,109.0,1220,143,6,11,-1,0.0,-0.0909090909091,0.545454545455,3.0,0.0,0.0,1.0,0.0,0.297520661157
3823,False,109.0,1220,1669,7,11,-1,1.0,-0.0909090909091,0.636363636364,3.0,0.0,-1.0,0.0,1.0,0.404958677686
577,False,109.0,1220,148,8,11,-1,1.0,-0.0909090909091,0.727272727273,3.0,0.0,-1.0,0.0,0.0,0.528925619835
22,False,109.0,1220,11,9,11,5,1.0,0.454545454545,0.818181818182,3.0,0.833333333333,-1.0,0.0,0.0,0.669421487603
30,False,109.0,1220,15,10,11,-1,1.0,-0.0909090909091,0.909090909091,3.0,-0.5,-1.0,0.0,0.0,0.826446280992
24,False,109.0,1220,12,11,11,1,1.0,0.0909090909091,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
490,True,109.0,1406,109,1,11,-1,0.0,-0.0909090909091,0.0909090909091,3.0,0.857142857143,1.0,1.0,1.0,0.00826446280992
1350,False,109.0,1406,410,2,11,-1,0.0,-0.0909090909091,0.181818181818,3.0,0.857142857143,1.0,1.0,0.0,0.0330578512397
11,False,109.0,1406,9,3,11,2,0.0,0.181818181818,0.272727272727,3.0,0.875,1.0,1.0,0.0,0.0743801652893
79,False,109.0,1406,35,4,11,-1,0.0,-0.0909090909091,0.363636363636,3.0,0.0,1.0,1.0,0.0,0.132231404959
8779,False,109.0,1406,4571,5,11,-1,0.0,-0.0909090909091,0.454545454545,3.0,0.0,0.0,1.0,0.0,0.206611570248
565,False,109.0,1406,143,6,11,-1,0.0,-0.0909090909091,0.545454545455,3.0,0.0,0.0,1.0,0.0,0.297520661157
3823,False,109.0,1406,1669,7,11,-1,1.0,-0.0909090909091,0.636363636364,3.0,0.0,-1.0,0.0,0.0,0.404958677686
577,False,109.0,1406,148,8,11,-1,1.0,-0.0909090909091,0.727272727273,3.0,0.0,-1.0,0.0,0.0,0.528925619835
22,False,109.0,1406,11,9,11,5,1.0,0.454545454545,0.818181818182,3.0,0.833333333333,-1.0,0.0,0.0,0.669421487603
30,False,109.0,1406,15,10,11,-1,1.0,-0.0909090909091,0.909090909091,3.0,-0.5,-1.0,0.0,0.0,0.826446280992
24,False,109.0,1406,12,11,11,1,1.0,0.0909090909091,1.0,3.0,0.0,-1.0,0.0,0.0,1.0
31,False,-1.0,0,16,1,2,0,0.0,0.0,0.5,7.0,0.0,0.0,3.0,3.0,0.25
105,False,-1.0,0,42,2,2,0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0
32,False,2977.0,1,16,1,3,0,0.0,0.0,0.333333333333,7.0,0.0,3.0,2.0,2.0,0.111111111111
106,False,2977.0,1,42,2,3,0,0.0,0.0,0.666666666667,7.0,0.0,2.0,1.0,1.0,0.444444444444
534,False,2977.0,1,127,3,3,0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
33,False,2977.0,2,16,1,3,0,0.0,0.0,0.333333333333,7.0,0.75,2.0,1.0,1.0,0.111111111111
107,False,2977.0,2,42,2,3,0,0.0,0.0,0.666666666667,7.0,0.666666666667,1.0,1.0,1.0,0.444444444444
535,False,2977.0,2,127,3,3,0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0
34,False,2977.0,4,16,1,4,0,0.0,0.0,0.25,7.0,0.833333333333,1.0,1.0,1.0,0.0625
108,False,2977.0,4,42,2,4,0,0.0,0.0,0.5,7.0,0.75,1.0,1.0,1.0,0.25
535,False,2977.0,4,127,3,4,0,0.0,0.0,0.75,7.0,0.0,1.0,1.0,0.0,0.5625
36,False,2977.0,4,17,4,4,0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
109,False,2977.0,5,42,1,4,-1,0.0,-0.25,0.25,7.0,0.8,1.0,1.0,1.0,0.0625
37,False,2977.0,5,17,2,4,-1,0.0,-0.25,0.5,7.0,0.0,1.0,1.0,1.0,0.25
34,False,2977.0,5,16,3,4,2,0.0,0.5,0.75,7.0,0.833333333333,1.0,1.0,0.0,0.5625
535,False,2977.0,5,127,4,4,0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0
110,False,2977.0,11,42,1,4,-1,0.0,-0.25,0.25,7.0,0.833333333333,1.0,1.0,1.0,0.0625
536,False,2977.0,11,127,2,4,-1,0.0,-0.25,0.5,7.0,0.5,1.0,1.0,1.0,0.25
35,False,2977.0,11,16,3,4,2,0.0,0.5,0.75,7.0,0.857142857143,1.0,1.0,1.0,0.5625
37,False,2977.0,11,17,4,4,0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0
111,False,2977.0,12,42,1,4,0,0.0,0.0,0.25,7.0,0.857142857143,1.0,1.0,1.0,0.0625
536,False,2977.0,12,127,2,4,-1,0.0,-0.25,0.5,7.0,0.5,1.0,1.0,0.0,0.25
35,False,2977.0,12,16,3,4,1,0.0,0.25,0.75,7.0,0.857142857143,1.0,1.0,0.0,0.5625
37,False,2977.0,12,17,4,4,0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0
112,False,2977.0,45,42,1,4,0,0.0,0.0,0.25,7.0,0.875,1.0,1.0,1.0,0.0625
536,False,2977.0,45,127,2,4,-1,0.0,-0.25,0.5,7.0,0.5,1.0,1.0,0.0,0.25
35,False,2977.0,45,16,3,4,1,0.0,0.25,0.75,7.0,0.857142857143,1.0,1.0,0.0,0.5625
37,False,2977.0,45,17,4,4,0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0
113,False,2977.0,75,42,1,4,0,0.0,0.0,0.25,7.0,0.888888888889,1.0,1.0,1.0,0.0625
536,False,2977.0,75,127,2,4,-1,0.0,-0.25,0.5,7.0,0.5,1.0,1.0,0.0,0.25
35,False,2977.0,75,16,3,4,1,0.0,0.25,0.75,7.0,0.857142857143,1.0,1.0,0.0,0.5625
37,False,2977.0,75,17,4,4,0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0
114,False,2977.0,135,42,1,4,0,0.0,0.0,0.25,7.0,0.9,1.0,1.0,1.0,0.0625
536,False,2977.0,135,127,2,4,-1,0.0,-0.25,0.5,7.0,0.5,1.0,1.0,0.0,0.25
35,False,2977.0,135,16,3,4,1,0.0,0.25,0.75,7.0,0.857142857143,1.0,1.0,0.0,0.5625
37,False,2977.0,135,17,4,4,0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0
38,False,2977.0,140,17,1,4,-2,0.0,-0.5,0.25,7.0,0.5,1.0,1.0,1.0,0.0625
114,False,2977.0,140,42,2,4,1,0.0,0.25,0.5,7.0,0.9,1.0,1.0,0.0,0.25
536,False,2977.0,140,127,3,4,-1,0.0,-0.25,0.75,7.0,0.5,1.0,1.0,0.0,0.5625
35,False,2977.0,140,16,4,4,2,0.0,0.5,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
115,False,2977.0,158,42,1,4,0,0.0,0.0,0.25,7.0,0.909090909091,1.0,1.0,1.0,0.0625
38,False,2977.0,158,17,2,4,-1,0.0,-0.25,0.5,7.0,0.5,1.0,1.0,0.0,0.25
536,False,2977.0,158,127,3,4,-1,0.0,-0.25,0.75,7.0,0.5,1.0,1.0,0.0,0.5625
35,False,2977.0,158,16,4,4,2,0.0,0.5,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
116,False,2977.0,336,42,1,4,0,0.0,0.0,0.25,7.0,0.916666666667,1.0,1.0,1.0,0.0625
38,False,2977.0,336,17,2,4,-1,0.0,-0.25,0.5,7.0,0.5,1.0,1.0,0.0,0.25
536,False,2977.0,336,127,3,4,-1,0.0,-0.25,0.75,7.0,0.5,1.0,1.0,0.0,0.5625
35,False,2977.0,336,16,4,4,2,0.0,0.5,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
116,False,-1.0,338,42,1,5,0,0.0,0.0,0.2,7.0,0.916666666667,1.0,1.0,0.0,0.04
38,False,-1.0,338,17,2,5,-1,0.0,-0.2,0.4,7.0,0.5,1.0,1.0,0.0,0.16
536,False,-1.0,338,127,3,5,-1,0.0,-0.2,0.6,7.0,0.5,1.0,1.0,0.0,0.36
35,False,-1.0,338,16,4,5,2,0.0,0.4,0.8,7.0,0.857142857143,1.0,1.0,0.0,0.64
6387,False,-1.0,338,2954,5,5,0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
6388,False,2977.0,339,2954,1,5,-4,0.0,-0.8,0.2,7.0,0.0,1.0,1.0,1.0,0.04
116,False,2977.0,339,42,2,5,1,0.0,0.2,0.4,7.0,0.916666666667,1.0,1.0,0.0,0.16
38,False,2977.0,339,17,3,5,0,0.0,0.0,0.6,7.0,0.5,1.0,1.0,0.0,0.36
536,False,2977.0,339,127,4,5,0,0.0,0.0,0.8,7.0,0.5,1.0,1.0,0.0,0.64
35,False,2977.0,339,16,5,5,3,0.0,0.6,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6388,False,-1.0,342,2954,1,6,-4,0.0,-0.666666666667,0.166666666667,7.0,0.0,1.0,1.0,0.0,0.0277777777778
116,False,-1.0,342,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.916666666667,1.0,1.0,0.0,0.111111111111
38,False,-1.0,342,17,3,6,0,0.0,0.0,0.5,7.0,0.5,1.0,1.0,0.0,0.25
536,False,-1.0,342,127,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
35,False,-1.0,342,16,5,6,3,0.0,0.5,0.833333333333,7.0,0.857142857143,1.0,1.0,0.0,0.694444444444
6432,False,-1.0,342,2977,6,6,0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
6433,True,2977.0,343,2977,1,6,-4,0.0,-0.666666666667,0.166666666667,7.0,0.0,1.0,1.0,1.0,0.0277777777778
6388,False,2977.0,343,2954,2,6,-4,0.0,-0.666666666667,0.333333333333,7.0,0.0,1.0,1.0,0.0,0.111111111111
116,False,2977.0,343,42,3,6,2,0.0,0.333333333333,0.5,7.0,0.916666666667,1.0,1.0,0.0,0.25
38,False,2977.0,343,17,4,6,1,0.0,0.166666666667,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,343,127,5,6,1,0.0,0.166666666667,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,343,16,6,6,4,0.0,0.666666666667,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6434,True,2977.0,344,2977,1,6,-2,0.0,-0.333333333333,0.166666666667,7.0,0.5,1.0,1.0,1.0,0.0277777777778
6388,False,2977.0,344,2954,2,6,-4,0.0,-0.666666666667,0.333333333333,7.0,0.0,1.0,1.0,0.0,0.111111111111
116,False,2977.0,344,42,3,6,2,0.0,0.333333333333,0.5,7.0,0.916666666667,1.0,1.0,0.0,0.25
38,False,2977.0,344,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,344,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,344,16,6,6,4,0.0,0.666666666667,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6435,True,2977.0,359,2977,1,6,-2,0.0,-0.333333333333,0.166666666667,7.0,0.666666666667,1.0,1.0,1.0,0.0277777777778
6388,False,2977.0,359,2954,2,6,-4,0.0,-0.666666666667,0.333333333333,7.0,0.0,1.0,1.0,0.0,0.111111111111
116,False,2977.0,359,42,3,6,2,0.0,0.333333333333,0.5,7.0,0.916666666667,1.0,1.0,0.0,0.25
38,False,2977.0,359,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,359,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,359,16,6,6,4,0.0,0.666666666667,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6436,True,2977.0,457,2977,1,6,-2,0.0,-0.333333333333,0.166666666667,7.0,0.75,1.0,1.0,1.0,0.0277777777778
117,False,2977.0,457,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.923076923077,1.0,1.0,1.0,0.111111111111
6388,False,2977.0,457,2954,3,6,-3,0.0,-0.5,0.5,7.0,0.0,1.0,1.0,0.0,0.25
38,False,2977.0,457,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,457,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,457,16,6,6,4,0.0,0.666666666667,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6437,True,2977.0,552,2977,1,6,-2,0.0,-0.333333333333,0.166666666667,7.0,0.8,1.0,1.0,1.0,0.0277777777778
117,False,2977.0,552,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.923076923077,1.0,1.0,0.0,0.111111111111
6388,False,2977.0,552,2954,3,6,-3,0.0,-0.5,0.5,7.0,0.0,1.0,1.0,0.0,0.25
38,False,2977.0,552,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,552,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,552,16,6,6,4,0.0,0.666666666667,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6438,True,2977.0,808,2977,1,6,-2,0.0,-0.333333333333,0.166666666667,7.0,0.833333333333,1.0,1.0,1.0,0.0277777777778
118,False,2977.0,808,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.928571428571,1.0,1.0,1.0,0.111111111111
6388,False,2977.0,808,2954,3,6,-3,0.0,-0.5,0.5,7.0,0.0,1.0,1.0,0.0,0.25
38,False,2977.0,808,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,808,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,808,16,6,6,4,0.0,0.666666666667,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6439,True,2977.0,851,2977,1,6,-1,0.0,-0.166666666667,0.166666666667,7.0,0.857142857143,1.0,1.0,1.0,0.0277777777778
119,False,2977.0,851,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.933333333333,1.0,1.0,1.0,0.111111111111
6388,False,2977.0,851,2954,3,6,-3,0.0,-0.5,0.5,7.0,0.0,1.0,1.0,0.0,0.25
38,False,2977.0,851,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,851,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,851,16,6,6,3,0.0,0.5,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6440,True,2977.0,1069,2977,1,6,-1,0.0,-0.166666666667,0.166666666667,7.0,0.875,1.0,1.0,1.0,0.0277777777778
119,False,2977.0,1069,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.933333333333,1.0,1.0,0.0,0.111111111111
6388,False,2977.0,1069,2954,3,6,-3,0.0,-0.5,0.5,7.0,0.0,1.0,1.0,0.0,0.25
38,False,2977.0,1069,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,1069,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,1069,16,6,6,3,0.0,0.5,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6441,True,2977.0,1366,2977,1,6,-1,0.0,-0.166666666667,0.166666666667,7.0,0.888888888889,1.0,1.0,1.0,0.0277777777778
119,False,2977.0,1366,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.933333333333,1.0,1.0,0.0,0.111111111111
6388,False,2977.0,1366,2954,3,6,-3,0.0,-0.5,0.5,7.0,0.0,1.0,1.0,0.0,0.25
38,False,2977.0,1366,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,1366,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,1366,16,6,6,3,0.0,0.5,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6441,True,2977.0,1371,2977,1,6,-1,0.0,-0.166666666667,0.166666666667,7.0,0.888888888889,1.0,1.0,0.0,0.0277777777778
120,False,2977.0,1371,42,2,6,1,0.0,0.166666666667,0.333333333333,7.0,0.9375,1.0,1.0,1.0,0.111111111111
6388,False,2977.0,1371,2954,3,6,-3,0.0,-0.5,0.5,7.0,0.0,1.0,1.0,0.0,0.25
38,False,2977.0,1371,17,4,6,0,0.0,0.0,0.666666666667,7.0,0.5,1.0,1.0,0.0,0.444444444444
536,False,2977.0,1371,127,5,6,0,0.0,0.0,0.833333333333,7.0,0.5,1.0,1.0,0.0,0.694444444444
35,False,2977.0,1371,16,6,6,3,0.0,0.5,1.0,7.0,0.857142857143,1.0,1.0,0.0,1.0
6441,False,-1.0,1469,2977,1,7,-1,0.0,-0.142857142857,0.142857142857,7.0,0.888888888889,1.0,1.0,0.0,0.0204081632653
120,False,-1.0,1469,42,2,7,1,0.0,0.142857142857,0.285714285714,7.0,0.9375,1.0,1.0,0.0,0.0816326530612
6388,False,-1.0,1469,2954,3,7,-3,0.0,-0.428571428571,0.428571428571,7.0,0.0,1.0,1.0,0.0,0.183673469388
38,False,-1.0,1469,17,4,7,0,0.0,0.0,0.571428571429,7.0,0.5,1.0,1.0,0.0,0.326530612245
536,False,-1.0,1469,127,5,7,0,0.0,0.0,0.714285714286,7.0,0.5,1.0,1.0,0.0,0.510204081633
35,False,-1.0,1469,16,6,7,3,0.0,0.428571428571,0.857142857143,7.0,0.857142857143,1.0,1.0,0.0,0.734693877551
14944,False,-1.0,1469,15391,7,7,0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
39,False,-1.0,0,20,1,2,0,0.0,0.0,0.5,14.0,0.0,0.0,7.0,7.0,0.25
52,False,-1.0,0,23,2,2,0,0.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,1.0
40,True,20.0,1,20,1,2,0,0.0,0.0,0.5,14.0,0.0,7.0,1.0,1.0,0.25
